Word Spacing,Pen Pressure_LOW,Baseline_DESCENDING,Baseline_STRAIGHT,Word Size_NORMAL,Word Size_SMALL,Emotion,Attention,Optimism
392.3766736,0,0,1,0,1,,,
462.2613593,1,0,1,0,0,,,
414.5149003,1,0,1,0,1,,,
221.1480757,1,0,1,0,1,,,
213.9469838,1,0,1,0,1,,,
543.1787073,0,0,1,0,0,,,
469.5426958,1,0,1,0,1,,,
235.4846311,0,1,0,0,1,,,
457.5889717,0,0,1,0,1,,,
870.5170877,0,0,0,0,0,,,
391.3456507,1,1,0,0,1,,,
59.06574341,1,0,1,0,1,,,
351.584115,1,0,1,1,0,,,
362.1001053,1,0,1,0,1,,,
343.9851222,0,0,1,0,0,,,
362.9269899,1,0,1,0,0,,,
261.6056384,1,0,1,0,0,,,
485.3094205,1,0,1,0,1,,,
477.7582259,1,0,1,1,0,,,
342.844438,1,0,1,0,0,,,
928.5138663,0,1,0,0,1,,,
410.8262966,0,0,1,0,1,,,
535.3632076,1,0,1,0,0,,,
406.9694812,0,0,1,0,0,,,
229.8081133,1,0,1,0,1,,,
119.2464276,0,0,1,0,1,,,
167.5011744,0,0,1,0,1,,,
366.8004429,1,0,1,0,0,,,
44.1943112,1,0,1,1,0,,,
350.0308388,1,0,1,1,0,,,
301.8617979,1,0,1,1,0,,,
227.2024819,0,0,1,0,1,,,
399.1566357,1,1,0,1,0,,,
218.8396003,0,0,1,0,1,,,
468.8589675,0,0,1,0,1,,,
297.9721684,0,1,0,0,1,,,
78.30772404,1,0,1,0,0,,,
289.2065763,1,0,1,0,1,,,
289.0378528,1,0,1,0,1,,,
172.2267215,0,0,1,0,1,,,
441.2653899,1,1,0,0,0,,,
85.0,1,0,1,0,1,,,
888.5313907,1,0,1,0,1,,,
188.9575427,0,1,0,0,0,,,
352.7014733,0,1,0,0,0,,,
461.3042895,1,0,1,1,0,,,
124.7621465,1,0,1,1,0,,,
296.8356901,1,0,1,0,1,,,
360.0546227,1,0,1,1,0,,,
471.1504228,1,0,1,0,1,,,
349.5868693,0,0,1,0,1,,,
90.90654542,1,0,1,0,0,,,
500.6473309,1,0,1,1,0,,,
170.0501809,0,0,1,0,0,,,
485.407857,0,1,0,1,0,,,
273.9784932,0,0,1,0,1,,,
269.215565,0,0,1,0,1,,,
260.3638718,1,0,1,0,0,,,
476.7025219,1,0,1,1,0,,,
33.13914533,0,0,1,0,1,,,
288.1393196,1,0,1,0,0,,,
147.7884524,1,0,1,0,1,,,
593.707406,1,1,0,0,1,,,
370.6226525,1,0,1,0,0,,,
441.5634775,1,0,1,0,1,,,
360.6182859,1,1,0,0,0,,,
331.7676533,1,1,0,1,0,,,
259.456144,1,0,1,0,1,,,
413.761097,1,0,1,0,0,,,
185.3223569,1,0,1,1,0,,,
414.2215922,1,1,0,0,1,,,
368.9385981,1,0,1,0,1,,,
180.0999722,1,0,1,0,1,,,
331.2695353,1,0,1,0,1,,,
283.5067108,1,0,1,0,0,,,
421.9693467,1,0,1,0,1,,,
361.7272151,1,0,1,0,0,,,
389.5778291,0,0,1,1,0,,,
363.0453436,1,0,1,0,0,,,
387.044207,1,0,1,1,0,,,
276.8981904,1,0,1,0,1,,,
374.4823308,0,0,1,0,1,,,
206.1297676,1,0,1,0,1,,,
323.2553208,1,0,1,0,1,,,
420.5859813,0,0,1,1,0,,,
264.8211016,0,0,1,0,1,,,
317.9136201,1,0,1,0,1,,,
378.6080516,1,0,1,0,1,,,
212.1909517,1,0,1,0,0,,,
271.9176829,1,0,1,0,1,,,
731.3871985,0,0,1,0,1,,,
494.4001456,1,0,1,1,0,,,
221.5051323,0,1,0,0,1,,,
387.1835006,1,0,1,0,0,,,
226.2830609,1,0,1,0,1,,,
528.1117886,0,0,1,0,1,,,
156.4419277,1,0,1,0,1,,,
394.3048216,0,0,1,1,0,,,
382.0381958,1,0,1,0,0,,,
67.5869173,1,1,0,0,1,,,
299.04129,1,1,0,0,1,,,
277.2095184,1,0,0,0,1,,,
338.1272497,1,0,1,0,1,,,
454.6106756,1,0,1,0,1,,,
379.8007161,0,0,1,0,1,,,
214.0515598,1,0,1,0,0,,,
292.3658821,1,0,1,1,0,,,
105.0473261,1,0,1,0,1,,,
309.9933642,1,0,1,0,0,,,
333.2882576,0,1,0,0,1,,,
394.1632221,1,0,1,1,0,,,
409.8746554,0,1,0,0,1,,,
278.4108243,0,1,0,0,0,,,
385.6666556,0,0,1,0,1,,,
392.7540554,0,0,1,0,0,,,
356.9241169,1,0,1,0,1,,,
374.8940714,0,1,0,1,0,,,
653.6055633,1,0,1,0,0,,,
254.171924,0,0,1,0,1,,,
161.3216569,1,0,1,0,0,,,
282.8452295,1,0,1,0,1,,,
94.4342871,1,0,1,0,1,,,
523.2945197,1,0,1,0,1,,,
399.701472,1,0,1,0,1,,,
393.1962718,1,0,1,0,1,,,
323.573497,1,0,1,1,0,,,
404.4008925,1,0,1,0,0,,,
477.3541528,1,1,0,0,1,,,
224.1944313,0,0,1,0,1,,,
179.0908178,1,0,1,0,1,,,
308.6191208,0,0,1,0,0,,,
414.7039883,1,0,1,0,1,,,
539.8366093,0,0,1,0,1,,,
273.077897,1,0,1,0,1,,,
382.8107513,1,0,1,0,0,,,
232.0703391,1,0,0,0,0,,,
376.4066598,1,0,1,0,1,,,
49.0,1,0,1,1,0,,,
295.0831157,1,0,1,0,1,,,
368.8915792,1,0,1,0,1,,,
158.4445608,1,0,1,0,1,,,
506.7658659,1,0,1,1,0,,,
350.6578397,0,0,1,0,1,,,
64.07016108,1,0,1,1,0,,,
241.7285156,1,0,1,1,0,,,
237.6909758,1,0,1,0,1,,,
261.3020866,1,0,1,0,1,,,
341.1447849,1,0,1,0,1,,,
409.189631,0,1,0,1,0,,,
94.0,0,1,0,0,0,,,
431.4557713,1,0,1,0,0,,,
376.2333988,0,0,1,0,1,,,
231.8077697,0,0,1,0,1,,,
282.5606811,0,0,1,0,1,,,
376.5679571,1,0,1,0,1,,,
387.944238,1,0,1,0,1,,,
74.0,1,1,0,0,0,,,
280.0714195,1,0,1,0,1,,,
128.5699765,1,0,1,0,1,,,
284.3917374,1,0,1,0,0,,,
391.8254185,0,0,1,0,0,,,
527.4625458,1,0,1,0,1,,,
333.9791567,0,0,1,0,1,,,
405.8304083,1,0,1,0,0,,,
448.1582945,1,0,1,0,0,,,
303.4528516,1,0,1,0,1,,,
397.2155612,0,0,1,0,1,,,
332.0963716,1,0,1,0,0,,,
187.5343801,1,0,1,1,0,,,
282.0125464,1,0,1,0,1,,,
377.584726,1,0,1,0,1,,,
367.6851268,0,0,1,0,1,,,
259.897103,1,0,1,0,1,,,
621.1634246,1,0,1,0,0,,,
108.3836559,1,0,1,0,1,,,
321.2927405,0,1,0,0,0,,,
157.4826653,0,0,0,0,0,,,
258.7182386,0,1,0,0,1,,,
395.0366547,1,1,0,1,0,,,
46.19116033,1,1,0,1,0,,,
145.9021804,1,0,1,0,1,,,
255.4453346,1,0,1,0,1,,,
70.0,0,0,1,0,0,,,
432.6365354,0,0,1,0,0,,,
166.3437239,1,0,1,1,0,,,
250.5992817,0,0,1,0,1,,,
396.9652081,0,0,1,1,0,,,
27.60977223,1,0,1,0,1,,,
402.1868978,0,0,1,0,1,,,
365.6422425,1,0,1,0,0,,,
350.5898904,0,1,0,0,1,,,
494.1823964,1,0,1,0,1,,,
189.3016943,1,0,1,0,0,,,
380.7504462,1,0,1,1,0,,,
378.1864609,1,0,1,0,1,,,
401.1949138,1,1,0,0,1,,,
403.6720595,0,0,1,1,0,,,
317.4172262,1,0,1,1,0,,,
647.839401,0,0,1,0,1,,,
477.9378653,0,0,1,1,0,,,
435.2863812,0,0,1,0,1,,,
457.569467,1,0,0,0,1,,,
877.620647,1,0,1,0,1,,,
379.2709427,1,0,1,0,1,,,
940.7284412,1,0,1,0,1,,,
342.7277698,1,0,1,0,1,,,
98.49365462,1,1,0,0,1,,,
332.6247267,1,0,1,0,1,,,
422.4939022,1,0,1,0,1,,,
179.1649171,0,0,1,1,0,,,
390.5637657,1,1,0,0,1,,,
437.9332266,1,0,1,0,1,,,
280.8489591,0,1,0,0,1,,,
138.989901,1,0,1,0,1,,,
372.7067629,1,0,1,0,1,,,
331.1075346,1,0,1,0,0,,,
519.3197474,0,0,1,0,1,,,
251.0136162,0,0,1,0,0,,,
386.5901532,1,0,1,0,1,,,
533.0724376,1,0,1,0,1,,,
281.3514471,0,0,1,1,0,,,
398.9722639,1,0,1,1,0,,,
506.9007131,1,0,1,0,1,,,
54.0,1,0,1,0,0,,,
464.253396,1,1,0,0,1,,,
238.1801509,0,0,1,0,1,,,
413.2918585,1,1,0,0,1,,,
358.5927854,1,0,1,0,1,,,
360.521418,0,0,1,0,1,,,
478.2171392,1,0,1,0,1,,,
245.9328431,1,0,1,0,1,,,
525.9128886,0,0,1,0,0,,,
171.8159542,1,0,1,0,0,,,
309.4894223,1,0,1,0,1,,,
509.7609547,0,0,1,0,1,,,
223.4713892,1,0,1,1,0,,,
269.0627152,0,0,1,1,0,,,
520.581178,1,0,0,0,1,,,
377.9807201,1,0,1,0,1,,,
695.8487784,0,0,1,0,1,,,
282.0958335,0,0,1,0,1,,,
491.1108891,0,0,1,0,1,,,
314.7180458,1,0,1,0,1,,,
906.2196202,1,0,1,0,1,,,
381.8520427,1,0,1,1,0,,,
449.8747386,1,0,1,0,1,,,
383.3652913,0,0,1,0,1,,,
305.8973191,1,0,1,0,1,,,
362.4934532,1,0,1,1,0,,,
194.0467476,1,0,1,0,1,,,
328.5858359,0,0,1,0,0,,,
360.3844547,0,0,0,0,0,,,
439.5465895,0,0,1,1,0,,,
420.4985322,1,0,1,1,0,,,
442.3284233,1,0,1,0,1,,,
414.3888408,1,0,1,0,1,,,
190.1589217,0,0,1,0,1,,,
290.3135281,0,0,1,0,1,,,
220.4178499,1,0,1,0,1,,,
430.0376035,1,0,1,0,1,,,
250.3619656,1,0,1,0,0,,,
239.8583909,1,1,0,0,1,,,
124.219382,1,0,1,0,0,,,
439.8567993,0,0,1,0,0,,,
359.1445075,1,0,1,0,1,,,
312.6126299,0,1,0,0,1,,,
343.738054,0,0,1,0,0,,,
537.109233,1,0,1,0,1,,,
293.18823,1,0,1,0,1,,,
151.211772,0,0,1,0,1,,,
302.327558,1,0,0,0,1,,,
335.7603886,1,0,1,1,0,,,
79.47955712,0,0,1,0,1,,,
294.5004937,1,0,1,1,0,,,
219.9623581,0,0,1,0,0,,,
347.142592,1,0,1,0,0,,,
125.59035,1,0,1,0,0,,,
386.0017538,1,1,0,0,0,,,
73.74365042,1,0,1,0,1,,,
241.2542422,1,0,1,0,1,,,
369.2372014,0,1,0,0,0,,,
375.7882938,1,0,1,0,1,,,
301.7428647,1,0,1,0,1,,,
598.8898445,0,0,0,0,1,,,
327.1184948,1,0,1,0,0,,,
259.1369778,0,0,1,0,0,,,
247.1949584,1,0,1,1,0,,,
533.4810212,0,0,1,0,0,,,
223.5979561,0,0,1,1,0,,,
384.6357086,1,0,1,1,0,,,
273.065643,1,0,1,1,0,,,
321.9801144,1,0,1,0,1,,,
367.7609629,1,1,0,0,0,,,
419.515789,1,0,1,0,0,,,
501.4318654,0,0,1,0,1,,,
239.0079975,1,0,1,0,0,,,
321.1064213,1,0,1,0,1,,,
102.7046505,1,0,0,0,1,,,
210.034012,0,0,1,0,0,,,
51.38665803,1,0,1,1,0,,,
417.1862447,0,1,0,1,0,,,
317.7650691,0,0,1,0,1,,,
62.0,1,0,1,0,1,,,
395.7369553,1,0,1,0,1,,,
382.3720862,0,0,1,0,0,,,
388.9130083,0,0,1,0,1,,,
414.5142464,0,0,1,0,1,,,
384.6944913,1,0,1,0,1,,,
51.84082208,0,0,1,0,1,,,
435.3300253,1,0,1,0,1,,,
183.8468806,1,0,1,0,0,,,
431.3612112,0,0,1,0,1,,,
79.0,1,1,0,0,1,,,
478.563525,1,0,1,0,1,,,
502.0806954,1,0,1,0,0,,,
371.4443946,1,1,0,1,0,,,
466.1166114,1,0,1,1,0,,,
460.3060967,1,0,1,0,0,,,
203.8442093,1,1,0,1,0,,,
270.004662,1,0,0,0,1,,,
192.8304525,0,1,0,0,1,,,
344.3877631,1,0,1,0,1,,,
323.3497783,0,0,1,0,1,,,
142.8856932,0,0,1,0,1,,,
172.0377865,0,0,1,1,0,,,
343.0870163,0,0,1,1,0,,,
49.0,1,0,1,0,1,,,
477.8881748,1,0,1,0,1,,,
288.7878788,0,0,1,1,0,,,
178.5749361,1,0,1,0,1,,,
600.7150265,0,0,1,0,1,,,
480.1818577,0,0,1,0,1,,,
111.7949807,1,0,1,0,0,,,
379.2714572,1,0,1,0,1,,,
331.3555049,1,0,1,1,0,,,
624.4811706,1,0,1,0,0,,,
521.0921902,1,0,1,1,0,,,
284.7861029,1,0,1,0,1,,,
395.871228,1,0,1,1,0,,,
238.9569553,0,0,1,0,1,,,
333.4234894,1,0,1,0,0,,,
210.0592776,0,1,0,0,1,,,
336.4916692,0,0,1,0,0,,,
127.7401208,0,0,1,0,1,,,
429.016911,1,0,1,1,0,,,
388.7881008,1,0,1,1,0,,,
627.3887211,1,0,1,0,0,,,
275.4957526,1,0,1,1,0,,,
497.9914035,1,0,1,0,0,,,
422.4421449,1,0,1,1,0,,,
694.3954205,1,0,1,0,1,,,
830.4516843,0,0,1,1,0,,,
435.1427644,1,0,1,0,1,,,
481.029087,0,0,1,0,1,,,
220.555224,1,0,1,0,1,,,
358.3144088,1,0,1,0,1,,,
369.4101611,0,0,1,0,1,,,
259.9300639,1,0,1,0,1,,,
323.5576063,0,1,0,0,1,,,
382.5809851,0,1,0,1,0,,,
387.3340056,1,0,1,0,1,,,
362.2997541,1,0,1,1,0,,,
507.8652256,1,0,1,0,0,,,
372.5182125,1,0,1,1,0,,,
534.0122788,1,0,1,0,1,,,
305.4665856,1,0,1,0,0,,,
438.5344125,1,0,1,0,1,,,
726.521851,0,0,1,0,1,,,
346.7862085,1,0,1,0,1,,,
382.948,1,0,0,0,1,,,
559.7269496,1,0,1,0,1,,,
503.3133821,0,1,0,0,1,,,
358.8633574,1,0,1,1,0,,,
397.6787525,1,1,0,0,1,,,
190.53871,1,0,1,0,0,,,
377.1677857,1,0,1,0,1,,,
391.1668286,0,0,0,0,1,,,
77.70999434,1,0,1,0,1,,,
92.5574927,1,0,1,0,1,,,
423.4083785,1,0,1,1,0,,,
468.4881055,0,0,1,0,1,,,
316.6166517,0,0,1,0,1,,,
113.3278974,1,0,1,0,1,,,
307.9955031,1,0,1,0,1,,,
501.1285049,1,0,1,0,1,,,
210.663407,0,0,1,0,1,,,
86.092973,1,0,1,1,0,,,
400.1397313,1,0,1,1,0,,,
92.46431981,1,0,1,1,0,,,
340.5477152,1,0,1,0,0,,,
145.0143413,0,1,0,0,1,,,
354.4833751,1,1,0,1,0,,,
391.3205184,0,1,0,0,1,,,
346.4060423,1,0,1,0,1,,,
187.2329064,1,0,1,0,1,,,
386.5117806,0,1,0,0,1,,,
401.9939041,0,0,1,0,1,,,
488.2589714,0,0,1,0,1,,,
113.0709665,0,0,1,0,1,,,
283.5577543,1,0,1,0,1,,,
444.4579163,1,0,1,0,1,,,
281.7859254,1,0,1,1,0,,,
453.7806526,0,0,1,0,0,,,
143.540179,0,0,1,1,0,,,
401.0317356,1,0,1,0,0,,,
413.3567246,0,0,1,1,0,,,
228.4911332,1,0,1,0,0,,,
402.316535,1,1,0,1,0,,,
417.9616805,1,0,1,0,1,,,
447.2223095,1,0,1,0,1,,,
561.0311934,0,1,0,1,0,,,
171.2427163,0,1,0,1,0,,,
333.6912786,1,0,1,1,0,,,
381.1313679,1,0,1,0,1,,,
288.484586,1,0,1,0,0,,,
288.7993922,0,0,1,0,1,,,
224.1985727,0,0,0,0,1,,,
348.4012149,1,0,1,0,0,,,
464.1821005,1,1,0,0,1,,,
336.1829363,1,0,1,1,0,,,
515.4776344,0,0,1,0,1,,,
279.2939023,0,0,1,0,0,,,
410.603703,0,0,1,0,1,,,
139.9277463,1,0,1,1,0,,,
330.0416789,1,0,1,1,0,,,
556.5869204,1,0,1,0,1,,,
334.9592789,1,0,0,0,0,,,
337.1288842,1,0,1,0,0,,,
304.5400022,0,0,1,0,1,,,
279.8712955,1,0,1,1,0,,,
349.4857723,1,0,1,0,0,,,
192.9235173,1,0,1,0,1,,,
465.1867845,0,1,0,0,1,,,
456.8514907,1,0,1,0,1,,,
44.0,1,0,1,0,1,,,
694.9856114,0,0,1,1,0,,,
121.4003062,0,0,1,1,0,,,
479.2767719,1,0,1,0,1,,,
164.9393828,1,0,1,0,1,,,
422.9814567,1,0,1,1,0,,,
572.1403408,1,1,0,0,1,,,
341.1889792,1,0,1,0,1,,,
471.1487951,1,0,1,1,0,,,
337.92175,0,0,1,1,0,,,
700.0092857,0,0,1,0,0,,,
457.7406146,0,0,1,0,0,,,
262.0776332,1,0,1,1,0,,,
241.3527235,1,0,1,0,0,,,
530.5380061,1,0,1,1,0,,,
453.4732242,1,0,0,0,1,,,
391.0078393,1,0,1,0,1,,,
472.2089439,0,0,1,0,0,,,
319.2246287,1,0,1,0,0,,,
453.4529362,1,0,1,0,1,,,
214.6084317,1,0,1,0,1,,,
422.2613622,1,0,1,0,1,,,
207.1507833,1,0,1,0,0,,,
356.9761348,1,0,1,1,0,,,
233.1972393,0,0,1,0,1,,,
353.6400052,1,0,1,0,0,,,
353.6407017,0,0,1,1,0,,,
254.1723455,0,0,1,1,0,,,
344.313181,1,0,1,0,1,,,
307.7522166,1,1,0,0,1,,,
473.2018983,1,0,1,0,1,,,
205.0406514,1,0,1,0,1,,,
265.8283894,0,0,1,0,0,,,
75.0,1,0,1,0,1,,,
243.7162925,1,0,1,0,0,,,
253.4245929,0,0,1,1,0,,,
312.8572323,1,0,0,0,1,,,
241.265781,0,0,1,0,1,,,
428.418162,0,0,1,0,1,,,
436.1467643,0,0,1,0,1,,,
257.7030595,1,1,0,0,1,,,
526.8870578,1,0,1,0,0,,,
103.2235139,1,0,1,0,1,,,
451.5808896,1,0,1,0,0,,,
320.1008474,1,0,1,0,1,,,
267.2201923,1,0,0,0,0,,,
142.2728347,1,0,1,0,1,,,
208.8950875,1,0,0,0,1,,,
519.4687806,1,0,1,0,1,,,
287.8261325,0,1,0,0,1,,,
604.971044,1,0,1,0,1,,,
216.342326,0,1,0,0,1,,,
461.8852671,1,0,1,0,1,,,
350.5154743,0,0,1,1,0,,,
54.0,1,0,1,0,1,,,
345.7486973,1,0,1,0,1,,,
377.4746635,0,0,1,1,0,,,
373.4762488,0,1,0,0,1,,,
367.7541611,0,0,1,0,0,,,
439.7909747,1,0,1,0,1,,,
62.87920372,1,0,1,1,0,,,
466.7348309,1,1,0,1,0,,,
341.6090261,1,0,1,0,1,,,
390.6622582,1,0,1,0,1,,,
474.8537006,1,0,1,0,1,,,
488.6108616,0,0,1,0,0,,,
422.4530997,1,0,1,0,0,,,
533.5351445,1,0,1,0,0,,,
396.6807123,1,0,1,0,1,,,
45.31004304,1,0,1,1,0,,,
330.6019747,1,0,1,0,1,,,
518.1562929,1,1,0,0,1,,,
358.8143992,1,0,1,0,1,,,
419.0748237,1,0,1,0,0,,,
309.1517493,1,1,0,0,1,,,
322.620208,1,0,1,1,0,,,
450.8126714,0,0,1,0,1,,,
299.5427983,0,0,1,1,0,,,
212.5906223,1,0,1,0,0,,,
503.2230675,0,0,1,0,1,,,
483.6620721,0,1,0,1,0,,,
123.7814536,1,0,1,0,1,,,
316.112121,1,0,1,0,0,,,
229.544373,0,0,1,1,0,,,
341.1231449,1,0,1,0,0,,,
371.9194134,1,0,1,0,1,,,
75.98051519,1,0,1,0,1,,,
565.4882846,1,0,1,0,1,,,
476.6292791,1,0,1,1,0,,,
333.9178445,1,0,1,0,1,,,
243.2995824,0,0,1,1,0,,,
423.0489928,1,0,1,1,0,,,
270.8421196,0,0,1,1,0,,,
451.7446222,1,0,1,0,0,,,
57.90983741,1,1,0,0,1,,,
183.4422887,1,0,1,0,0,,,
327.0437636,0,0,0,0,1,,,
274.9373689,0,0,1,1,0,,,
291.5824306,1,0,1,0,0,,,
332.6669365,1,0,1,0,1,,,
202.2274453,1,1,0,1,0,,,
455.197909,1,0,1,0,1,,,
332.1232026,1,1,0,1,0,,,
236.130783,1,0,1,0,0,,,
30.0,0,0,1,0,0,,,
45.0,0,0,1,0,1,,,
164.0301656,1,1,0,1,0,,,
369.0904323,1,0,1,0,1,,,
274.9376993,0,0,1,0,1,,,
668.016609,1,0,1,0,1,,,
501.1836295,0,0,1,0,0,,,
202.046792,1,0,1,0,0,,,
49.80314293,1,0,1,0,0,,,
146.6702523,1,0,1,0,1,,,
398.5052356,1,0,1,0,1,,,
186.9056501,0,0,1,1,0,,,
723.6778536,1,0,1,1,0,,,
330.914681,1,0,0,1,0,,,
334.4772477,0,1,0,0,1,,,
769.8343978,0,0,1,0,1,,,
130.6596985,0,0,1,0,1,,,
378.9292562,0,0,1,1,0,,,
338.8484445,1,1,0,0,1,,,
304.2955771,1,0,1,0,1,,,
269.9704686,1,0,0,1,0,,,
453.0272666,1,0,1,0,1,,,
360.2700802,1,0,1,0,0,,,
471.7841453,1,0,1,0,1,,,
289.3475419,1,0,1,0,0,,,
331.4740663,0,0,1,0,1,,,
779.1873972,1,0,1,1,0,,,
244.517893,1,0,1,1,0,,,
408.7527665,1,0,1,0,1,,,
249.969451,1,0,1,0,1,,,
335.8876497,1,0,1,0,0,,,
342.2439149,1,0,1,0,1,,,
294.2650133,1,0,1,0,1,,,
600.5961241,1,0,1,0,0,,,
345.9175108,0,0,1,0,1,,,
324.6892313,1,0,1,0,1,,,
199.5072596,1,0,1,1,0,,,
85.70297544,0,0,1,0,1,,,
323.8060023,1,0,1,1,0,,,
336.3771891,0,0,1,0,1,,,
415.7354532,1,0,1,0,1,,,
378.5150906,1,0,1,1,0,,,
266.6079035,0,1,0,1,0,,,
548.8205536,1,0,1,0,1,,,
195.3510301,1,0,1,0,1,,,
51.89412298,1,0,1,1,0,,,
302.7888465,1,0,1,1,0,,,
58.04886114,1,0,1,1,0,,,
411.1758702,0,0,1,0,0,,,
56.81241472,1,0,1,1,0,,,
362.4805429,0,0,1,0,1,,,
325.8829505,0,1,0,1,0,,,
28.56940131,1,0,1,0,1,,,
331.4377286,1,0,1,0,1,,,
383.5895374,1,0,1,1,0,,,
315.0832183,1,0,1,0,0,,,
225.8865834,1,0,1,0,0,,,
563.1981432,1,0,1,0,0,,,
276.5048181,1,0,1,1,0,,,
319.8992936,0,0,1,0,1,,,
458.4688811,1,1,0,1,0,,,
147.9029182,1,0,1,0,0,,,
439.785176,0,0,1,0,1,,,
82.00735135,1,1,0,0,1,,,
380.2408018,1,0,1,0,0,,,
107.0,1,0,1,0,1,,,
31.0,0,0,1,1,0,,,
422.5672375,1,0,1,0,0,,,
617.6516182,1,0,1,0,1,,,
422.8448341,0,0,1,0,0,,,
196.098915,0,1,0,0,1,,,
181.446574,1,0,1,0,0,,,
193.9944005,0,1,0,0,1,,,
295.1680041,0,0,1,0,1,,,
449.1775693,0,0,1,0,1,,,
602.7581296,0,0,1,0,1,,,
308.0159781,1,0,0,0,1,,,
388.2411383,1,0,1,1,0,,,
433.2532544,0,0,1,0,1,,,
270.1624679,1,0,1,0,1,,,
318.0195598,0,0,1,0,0,,,
425.6661426,1,0,1,1,0,,,
480.3768672,1,0,1,0,0,,,
136.1170442,1,0,1,0,0,,,
364.192584,1,0,1,0,1,,,
215.3940283,1,0,1,0,1,,,
399.4730619,1,0,1,0,0,,,
297.6918792,1,1,0,0,1,,,
331.6474871,1,0,1,0,0,,,
138.6588938,1,0,1,1,0,,,
411.4335555,1,0,1,1,0,,,
226.8360197,1,0,1,0,1,,,
731.8497113,1,0,1,0,1,,,
483.3092432,0,0,1,0,1,,,
498.9510091,1,0,1,0,1,,,
364.0793781,0,0,1,1,0,,,
272.7613673,0,0,1,0,1,,,
460.6650286,1,0,1,0,1,,,
432.9457241,0,0,1,0,1,,,
852.4599697,0,0,1,1,0,,,
390.557581,1,0,1,1,0,,,
436.3039426,1,0,1,1,0,,,
248.2276655,1,0,0,0,1,,,
627.6863088,0,0,1,0,1,,,
159.0546144,0,0,1,0,1,,,
28.26305966,1,0,1,0,1,,,
439.6002936,1,1,0,0,1,,,
389.7540396,1,1,0,0,1,,,
135.9779394,0,0,1,0,1,,,
124.6077694,1,0,1,0,1,,,
672.8313667,1,0,1,1,0,,,
341.6303131,1,0,1,1,0,,,
258.0747247,0,1,0,1,0,,,
349.1512227,1,0,1,0,1,,,
480.2064282,1,0,1,0,1,,,
557.6478204,0,0,1,0,1,,,
415.836582,0,0,1,0,1,,,
320.3345392,0,0,1,0,0,,,
255.6074925,0,0,1,1,0,,,
351.6818317,1,0,1,1,0,,,
354.6203925,1,1,0,1,0,,,
266.3960252,1,0,1,0,1,,,
432.4251432,0,0,1,0,1,,,
132.6725292,0,0,1,0,1,,,
317.9916028,0,0,1,0,1,,,
392.2110894,0,0,1,0,1,,,
529.5963209,1,1,0,1,0,,,
282.7475003,0,0,0,0,0,,,
260.4532102,1,0,1,0,1,,,
363.1877912,1,0,1,0,1,,,
295.2964612,1,0,1,0,0,,,
426.4497992,0,0,1,1,0,,,
295.8935619,1,0,1,0,1,,,
271.0117808,1,0,1,0,1,,,
85.25185596,1,0,1,0,1,,,
355.1104425,0,0,1,1,0,,,
386.3473572,1,0,1,1,0,,,
213.0918757,0,1,0,1,0,,,
472.8690016,1,0,1,1,0,,,
132.6385232,1,0,1,1,0,,,
348.5656608,1,0,1,0,1,,,
45.62929496,1,0,1,0,1,,,
716.5790484,0,0,1,0,1,,,
578.9393716,1,0,1,0,1,,,
353.2757484,0,0,1,0,1,,,
417.244267,0,0,1,0,1,,,
335.2551733,1,0,1,0,1,,,
353.8392775,1,0,1,1,0,,,
297.7752497,1,0,1,0,1,,,
305.7160552,1,1,0,0,1,,,
231.5726058,1,0,1,0,1,,,
459.7038962,0,0,1,1,0,,,
453.2788002,0,0,1,0,1,,,
405.5640228,1,0,1,0,1,,,
477.4153426,1,0,1,0,1,,,
385.9712531,1,1,0,0,1,,,
476.3968151,1,0,1,1,0,,,
405.0733337,0,0,1,1,0,,,
296.18518,1,0,1,0,1,,,
50.52775638,1,0,1,0,1,,,
254.8621253,1,0,1,0,1,,,
273.5142966,1,0,1,0,1,,,
519.8676951,0,0,1,0,0,,,
185.0121113,0,0,1,0,0,,,
754.8629015,1,0,1,0,1,,,
203.8285856,1,0,1,0,0,,,
174.8740829,0,0,1,1,0,,,
359.6667076,1,1,0,0,0,,,
434.0124628,1,0,1,0,0,,,
412.0193683,0,0,1,0,1,,,
157.6291882,1,0,1,0,1,,,
532.8393454,0,0,1,0,0,,,
368.3675842,1,0,1,0,0,,,
293.2994307,1,0,1,0,0,,,
47.95870529,1,0,1,0,1,,,
64.38167441,1,0,1,1,0,,,
781.8574558,0,0,1,0,1,,,
328.1443899,1,0,1,1,0,,,
73.58102194,0,0,1,1,0,,,
256.0226879,0,1,0,0,0,,,
221.7051518,1,0,1,1,0,,,
365.2700708,1,0,1,0,1,,,
63.0,0,0,1,0,0,,,
326.2647457,1,1,0,0,1,,,
353.6202226,1,0,1,0,1,,,
337.9106929,0,0,1,0,1,,,
333.194247,1,0,1,0,1,,,
224.9407014,1,0,1,1,0,,,
230.4734529,0,0,1,1,0,,,
276.5894525,1,0,1,0,1,,,
68.0,1,1,0,0,1,,,
439.0583929,0,0,1,0,1,,,
155.073921,0,0,1,0,1,,,
448.1557015,0,0,1,0,0,,,
313.2015712,1,0,1,0,1,,,
539.4237666,0,0,1,0,1,,,
232.2832598,1,0,1,0,0,,,
159.3814113,0,0,1,0,0,,,
390.4786371,1,0,0,0,1,,,
371.335774,0,0,1,0,0,,,
