Unnamed: 0,Word Spacing,Size,Pen Pressure,Baseline
2279,497.8167806,2.608745329,128,STRAIGHT
2280,454.0576986,0.7051483378,93,DESCENDING
2281,427.9930472,0.9963856037,98,STRAIGHT
2282,420.5763788,2.473369529,97,STRAIGHT
2283,256.8019682,1.346704945,109,DESCENDING
2284,487.6915684,0.5474671603,89,STRAIGHT
2285,42.66297017,0.5524870668,47,STRAIGHT
2286,240.8441254,0.3385194801,33,DESCENDING
2287,420.0444348,0.9483557959,27,ASSENDING
2288,452.8617348,0.4823433253,27,STRAIGHT
2289,122.4295716,0.4405951675,30,STRAIGHT
2290,271.1398947,0.8676838746,44,STRAIGHT
2291,254.7820213,2.573790812,98,STRAIGHT
2292,456.6546823,6.231917749,152,STRAIGHT
2293,531.8095973,0.6006249366,197,STRAIGHT
2294,445.199104,0.8651925775,187,STRAIGHT
2295,415.6598518,0.5098443083,125,STRAIGHT
2296,218.8373602,0.6439269983,92,DESCENDING
2297,273.3537472,1.613847521,50,STRAIGHT
2298,359.2515884,0.7703889607,63,STRAIGHT
2299,317.1184691,0.5825706564,104,STRAIGHT
2300,406.0334468,0.3668418801,171,STRAIGHT
2301,463.5463891,0.4091281483,187,STRAIGHT
2302,380.7518821,0.4750592635,117,DESCENDING
2303,63.3245608,1.884659525,89,STRAIGHT
2304,361.4484234,0.759593234,83,STRAIGHT
2305,401.5688428,1.047866933,78,STRAIGHT
2306,231.7504679,0.5499894927,58,STRAIGHT
2307,333.0960822,0.4852709334,70,STRAIGHT
2308,335.7216109,1.182742411,87,STRAIGHT
2309,247.3579845,1.612074012,103,STRAIGHT
2310,513.0578368,0.510160073,111,STRAIGHT
2311,562.2970745,1.24406545,90,STRAIGHT
2312,398.6941183,1.704049081,83,STRAIGHT
2313,438.6181361,0.9221542617,86,STRAIGHT
2314,353.6792456,0.3971694142,176,STRAIGHT
2315,284.803441,1.637991125,138,STRAIGHT
2316,255.8906016,2.543408525,101,DESCENDING
2317,178.0953762,0.955,73,STRAIGHT
2318,384.5965145,0.9941938575,61,STRAIGHT
2319,657.979483,0.7107113897,68,DESCENDING
2320,797.6966842,0.4259380803,80,STRAIGHT
2321,110.551968,0.5379252212,136,STRAIGHT
2322,218.7054794,0.8895780734,187,STRAIGHT
2323,209.4075023,0.577140053,156,STRAIGHT
2324,321.786824,0.7036388701,103,STRAIGHT
2325,320.3501358,1.0077879,95,STRAIGHT
2326,517.9100746,0.508696463,82,DESCENDING
2327,129.6406966,0.5558364475,75,ASSENDING
2328,560.645893,1.687364657,165,STRAIGHT
2329,141.9988752,0.712821186,167,STRAIGHT
2330,309.4933577,0.7617880414,97,STRAIGHT
2331,402.9031054,0.955,81,STRAIGHT
2332,424.5749747,0.6212588269,88,STRAIGHT
2333,206.2153451,1.142392943,93,DESCENDING
2334,159.8929987,0.4630245213,175,STRAIGHT
2335,268.2074346,1.092514532,176,STRAIGHT
2336,306.7355535,6.755798462,146,STRAIGHT
2337,117.934575,0.7924769598,146,STRAIGHT
2338,316.4857784,0.6930400901,151,STRAIGHT
2339,258.7871215,2.398290018,127,STRAIGHT
2340,384.1632028,0.8176765258,123,DESCENDING
2341,438.3936032,1.035814091,140,STRAIGHT
2342,345.7086515,2.023168011,148,STRAIGHT
2343,314.8205838,0.4290348167,148,DESCENDING
2344,70.71067812,0.7072701216,130,STRAIGHT
2345,291.1635792,0.955,135,STRAIGHT
2346,373.2209288,1.01674499,149,STRAIGHT
2347,400.312378,0.3434189821,161,STRAIGHT
2348,142.8303586,1.214816072,160,STRAIGHT
2349,240.2530936,0.5746835534,163,STRAIGHT
2350,415.353803,1.684752258,178,STRAIGHT
2351,337.6106112,1.042238341,184,STRAIGHT
2352,255.1803284,2.088327632,136,STRAIGHT
2353,414.4076326,0.7451705159,122,ASSENDING
2354,133.9290857,1.335787126,116,STRAIGHT
2355,340.0484365,0.912171386,127,DESCENDING
2356,491.5930509,1.318086821,182,STRAIGHT
2357,349.7541955,0.6931781233,176,STRAIGHT
2358,366.6677049,0.6785162198,94,STRAIGHT
2359,381.5072818,1.219429486,75,STRAIGHT
2360,491.1024598,0.7428462988,80,STRAIGHT
2361,419.4704638,2.516517749,93,STRAIGHT
2362,168.490787,0.5480389068,190,STRAIGHT
2363,415.0880097,0.547479026,164,STRAIGHT
2364,276.8410477,0.8275755318,136,STRAIGHT
2365,27.29468813,0.9588070718,86,STRAIGHT
2366,332.19575,1.089357335,50,STRAIGHT
2367,34.90721162,2.384301136,39,STRAIGHT
2368,250.435877,0.5976156492,42,STRAIGHT
2369,418.075415,0.5601465477,49,STRAIGHT
2370,165.6230469,1.225498434,43,DESCENDING
2371,389.7379565,0.6978190693,55,DESCENDING
2372,257.1693618,1.294574012,118,STRAIGHT
2373,272.8560266,0.9493232233,185,STRAIGHT
2374,400.4165501,0.6129322383,106,STRAIGHT
2375,187.886443,0.9600007455,91,STRAIGHT
2376,286.7542502,1.416772075,101,STRAIGHT
2377,324.7843939,0.8603957359,118,STRAIGHT
2378,279.7110519,0.4922894629,157,STRAIGHT
2379,334.8327941,0.5998412366,198,STRAIGHT
2380,452.1997044,0.4134632861,115,STRAIGHT
2381,43.71271304,0.7438957411,47,STRAIGHT
2382,403.4203667,2.021199769,55,STRAIGHT
2383,200.5662904,0.3062031958,98,STRAIGHT
2384,204.8462838,0.4202306027,120,STRAIGHT
2385,258.7163095,0.4577491906,175,DESCENDING
2386,207.5308714,0.7946475729,198,STRAIGHT
2387,435.0025688,0.3525068919,172,STRAIGHT
2388,271.26227,1.155275202,169,STRAIGHT
2389,366.7632668,0.875824044,154,STRAIGHT
2390,197.7524325,1.349693792,160,STRAIGHT
2391,399.7972126,0.8257840013,149,STRAIGHT
2392,783.0459757,0.8326467571,176,STRAIGHT
2393,128.8704701,0.8666942466,144,STRAIGHT
2394,195.238614,0.6021256903,136,DESCENDING
2395,78,1.426709805,130,STRAIGHT
2396,262.9715997,0.9861712736,102,STRAIGHT
2397,525.7971041,1.264773514,133,STRAIGHT
2398,319.4670939,1.440851191,182,STRAIGHT
2399,252.8347235,1.172766095,180,STRAIGHT
2400,71,1.310963046,176,STRAIGHT
2401,619.5046408,3.054529176,160,STRAIGHT
2402,78.6022875,0.4900032102,167,STRAIGHT
2403,278.7979463,2.97829576,179,DESCENDING
2404,295.1187763,0.6539342049,174,STRAIGHT
2405,302.6720407,0.8951042919,169,STRAIGHT
2406,346.9473917,1.738529118,95,STRAIGHT
2407,393.0428574,0.8605805275,40,STRAIGHT
2408,292.5504085,0.818345248,38,STRAIGHT
2409,382.1042027,0.5535045294,38,STRAIGHT
2410,474.9029094,2.552211157,42,STRAIGHT
2411,139.3934346,0.4790811354,59,ASSENDING
2412,493.7003193,0.8593641456,102,STRAIGHT
2413,370.6930366,0.6376945159,135,STRAIGHT
2414,245.7997041,0.4611113647,183,STRAIGHT
2415,376.7147211,0.8836841914,169,STRAIGHT
2416,424.3973857,0.4923921781,134,STRAIGHT
2417,378.4897935,1.705964193,128,STRAIGHT
2418,439.1285656,0.8858236233,104,STRAIGHT
2419,330.4399139,0.7976874374,92,DESCENDING
2420,330.6050293,0.9060341605,95,STRAIGHT
2421,223.2748277,1.004385006,91,STRAIGHT
2422,421.9925395,0.6886745707,94,STRAIGHT
2423,380.1315562,0.7930802245,123,STRAIGHT
2424,290.6423231,2.152054584,109,DESCENDING
2425,490.4610076,4.922537215,103,ASSENDING
2426,400.2246129,1.119290454,150,DESCENDING
2427,341.7718727,1.070565307,180,STRAIGHT
2428,329.8147748,0.3734068168,128,STRAIGHT
2429,370.9668142,0.9700823262,104,STRAIGHT
2430,487.4798538,0.7760422729,101,STRAIGHT
2431,381.1469388,9.117293181,121,STRAIGHT
2432,349.6672591,1.040174294,164,DESCENDING
2433,113.7226447,0.8587438709,191,STRAIGHT
2434,320.5581922,3.717809404,119,DESCENDING
2435,56,0.6782591497,78,STRAIGHT
2436,420.3362184,0.6455999205,72,STRAIGHT
2437,255.1741538,0.5134676057,79,STRAIGHT
2438,145.0067041,0.9640646754,129,STRAIGHT
2439,232.557974,5.626132122,195,STRAIGHT
2440,331.5626086,0.4466406818,186,STRAIGHT
2441,269.6573456,2.027148057,144,STRAIGHT
2442,423.7385283,0.955,111,STRAIGHT
2443,346.228316,0.4380619045,83,STRAIGHT
2444,102.515869,0.5725601905,59,STRAIGHT
2445,460.2982331,0.5985452154,52,STRAIGHT
2446,230.0901932,0.556211144,52,STRAIGHT
2447,200.5243127,2.262125241,40,STRAIGHT
2448,702.31688,0.4730214543,44,STRAIGHT
2449,43,1.171486771,53,STRAIGHT
2450,191.9114159,0.7374307796,60,STRAIGHT
2451,488.7849649,0.885470297,90,DESCENDING
2452,500.7348782,1.730585084,153,STRAIGHT
2453,348.2295348,1.791143725,184,STRAIGHT
2454,252.1778665,1.324962409,199,STRAIGHT
2455,189.1785441,2.062684856,130,STRAIGHT
2456,259.8849021,0.9789536983,75,STRAIGHT
2457,279.3014655,0.608551215,67,STRAIGHT
2458,334.2504146,1.523598381,67,DESCENDING
2459,220.0705532,0.5209978446,72,STRAIGHT
2460,496.834691,0.7032688139,158,STRAIGHT
2461,404.7321613,0.5206644941,198,STRAIGHT
2462,248.3500683,0.790169931,181,STRAIGHT
2463,136.4001466,1.202452692,147,DESCENDING
2464,546.393631,1.173727965,117,STRAIGHT
2465,149.4756618,0.8708276596,108,STRAIGHT
2466,318.9442578,0.7428576367,102,STRAIGHT
2467,400.6910628,1.723306308,97,STRAIGHT
2468,295.4665162,3.335659061,97,DESCENDING
2469,367.7969023,9.91848529,82,STRAIGHT
2470,369.903891,0.4567153062,82,ASSENDING
2471,52.13564213,1.198313321,99,STRAIGHT
2472,664.5487191,2.059789415,135,STRAIGHT
2473,299.3864907,0.9183675047,111,STRAIGHT
2474,239.6883082,4.820454447,134,DESCENDING
2475,585.0949813,0.9731793881,146,STRAIGHT
2476,205.4830499,1.396683461,123,STRAIGHT
2477,313.2978561,0.6803909189,78,STRAIGHT
2478,278.0535064,0.8905292726,82,STRAIGHT
2479,377.3437691,0.6443894768,79,STRAIGHT
2480,665.7694796,0.8676836015,51,DESCENDING
2481,294.5289066,1.146592601,69,STRAIGHT
2482,423.1339283,1.660305622,74,STRAIGHT
2483,471.3099694,1.7222548,83,STRAIGHT
2484,493.4029831,1.555739177,78,ASSENDING
2485,356.8568361,0.4956842531,67,STRAIGHT
2486,201.5574632,0.5436303723,84,STRAIGHT
2487,259.927454,1.750597206,122,STRAIGHT
2488,499.900406,1.057166586,150,STRAIGHT
2489,192.3382437,0.9502721804,192,STRAIGHT
2490,33.48950025,1.211598994,186,STRAIGHT
2491,887.2457382,0.4349582277,182,STRAIGHT
2492,359.9273187,0.6708688666,139,STRAIGHT
2493,325.0503238,0.5639203183,196,DESCENDING
2494,435.6911397,1.811697605,196,STRAIGHT
2495,464.4752204,0.4726480215,191,STRAIGHT
2496,341.9558122,0.8401447624,144,STRAIGHT
2497,61.89319973,0.4900060886,190,STRAIGHT
2498,351.4413226,0.9532697466,192,STRAIGHT
2499,381.6843612,2.005637241,161,STRAIGHT
2500,135.6650287,1.724734301,128,STRAIGHT
2501,413.1039241,1.753219023,119,ASSENDING
2502,400.1784423,0.6003384491,114,STRAIGHT
2503,434.4475818,0.7145522868,112,STRAIGHT
2504,530.3016519,1.224988745,95,STRAIGHT
2505,327.0860871,2.356794047,96,ASSENDING
2506,203.6173217,0.8816410695,105,STRAIGHT
2507,87.24853901,1.770434337,85,STRAIGHT
2508,412.5608181,4.184410973,91,STRAIGHT
2509,234.9621255,0.5929634037,97,STRAIGHT
2510,393.4295167,3.169738116,113,STRAIGHT
2511,387.9489754,0.4610025413,124,ASSENDING
2512,418.2180011,0.9052561836,117,STRAIGHT
2513,655.8036929,0.8899011842,124,STRAIGHT
2514,72,0.5235488745,160,STRAIGHT
2515,323.9013743,0.7013235909,174,STRAIGHT
2516,56,0.7393116888,176,STRAIGHT
2517,347.7742652,1.446974593,199,DESCENDING
2518,637.8526791,0.8177860348,189,STRAIGHT
2519,457.3896829,2.001318237,192,STRAIGHT
2520,371.5087534,1.055894835,141,STRAIGHT
2521,352.4720598,0.4406079457,126,STRAIGHT
2522,445.7234529,0.96165642,124,STRAIGHT
2523,394.4772298,0.7080153941,107,STRAIGHT
2524,396.4620298,1.76652181,115,STRAIGHT
2525,117.2703836,1.678384315,89,STRAIGHT
2526,203.4436232,0.5848608161,43,STRAIGHT
2527,201.0193792,0.3778538588,29,STRAIGHT
2528,490.7417381,0.7820801044,27,DESCENDING
2529,359.114487,0.9466601702,27,STRAIGHT
2530,431.7290697,1.394922209,31,STRAIGHT
2531,312.438939,2.71483182,39,STRAIGHT
2532,730.6558697,1.149565041,78,STRAIGHT
2533,327.5085761,0.5445589848,180,DESCENDING
2534,190.2239297,1.42608743,194,STRAIGHT
2535,169.8615302,2.155150267,141,STRAIGHT
2536,447.3748835,1.425223694,122,STRAIGHT
2537,331.7621039,0.4724525348,117,STRAIGHT
2538,246.7784693,2.450725791,91,STRAIGHT
2539,350.3095717,1.170593989,66,STRAIGHT
2540,249.3979854,0.9837904874,51,STRAIGHT
2541,779.7416239,0.8807397449,58,STRAIGHT
2542,348.1425247,0.682825,60,STRAIGHT
2543,193.8534309,0.4175407668,83,STRAIGHT
2544,276.1937605,0.9689951644,169,STRAIGHT
2545,324.4972264,1.126089623,192,STRAIGHT
2546,385.5191305,2.902939791,125,STRAIGHT
2547,69.34212723,1.12554207,94,STRAIGHT
2548,289.2423186,0.6216273744,85,STRAIGHT
2549,471.7977926,1.472926977,77,STRAIGHT
2550,342.9002599,4.046059405,71,STRAIGHT
2551,442.8275613,0.8926888007,67,STRAIGHT
2552,440.9980925,0.7008771519,109,STRAIGHT
2553,389.1622819,0.4256138592,125,ASSENDING
2554,330.4076255,1.009556698,99,DESCENDING
2555,358.0640746,0.3944302718,92,STRAIGHT
2556,402.1657794,0.5046917384,102,STRAIGHT
2557,442.8723343,3.129518483,85,STRAIGHT
2558,433.7387367,0.8800391364,99,STRAIGHT
2559,445.1436518,1.487768907,197,STRAIGHT
2560,366.0988442,6.002621365,197,STRAIGHT
2561,342.8092177,0.7721595012,124,STRAIGHT
2562,440.8177633,0.8491157664,92,STRAIGHT
2563,121.2131208,0.6543747845,78,STRAIGHT
2564,325.1022731,1.56248135,67,STRAIGHT
2565,312.7740303,0.5643439426,76,STRAIGHT
2566,473.1699022,0.7456000423,129,STRAIGHT
2567,289.1684516,0.7527496564,177,STRAIGHT
2568,291.4875641,2.393590415,199,STRAIGHT
2569,269.4053228,1.722348597,121,STRAIGHT
2570,314.4455821,1.714715877,84,STRAIGHT
2571,425.0060201,2.051337854,76,DESCENDING
2572,335.4019269,0.4500376758,71,DESCENDING
2573,287.8241284,0.6008496561,138,STRAIGHT
2574,399.812783,0.7097792363,132,STRAIGHT
2575,335.7139003,1.314746728,77,STRAIGHT
2576,410.3660001,1.151265872,73,STRAIGHT
2577,417.4692102,0.4761505253,95,STRAIGHT
2578,112.6361107,0.5571063651,117,STRAIGHT
2579,75.30474789,2.795951784,182,STRAIGHT
2580,487.1310047,0.7802364405,157,STRAIGHT
2581,409.7018648,1.26844324,144,DESCENDING
2582,285.9462887,0.4084469067,122,STRAIGHT
2583,191.2278424,5.676724053,119,STRAIGHT
2584,172.7156735,0.3535550866,118,STRAIGHT
2585,392.666014,0.6937801283,125,STRAIGHT
2586,404.1640348,0.467373532,115,STRAIGHT
2587,635.6157025,0.9076538324,102,STRAIGHT
2588,227.2576524,0.5145163389,127,STRAIGHT
2589,308.9762769,0.820035254,119,STRAIGHT
2590,366.1153407,0.5541989032,122,ASSENDING
2591,360.8076399,0.6606227963,121,STRAIGHT
2592,269.8981289,0.8543988956,130,STRAIGHT
2593,356.2093716,2.282804876,138,STRAIGHT
2594,556.7371561,0.7226402132,147,STRAIGHT
2595,329.7284612,0.9785491523,145,STRAIGHT
2596,277.6131189,1.269602906,159,STRAIGHT
2597,416.5816138,1.241733354,177,STRAIGHT
2598,292.9394878,0.4355797818,172,STRAIGHT
2599,126.6913899,1.181460102,175,STRAIGHT
2600,386.1081537,0.745034046,180,STRAIGHT
2601,326.0743005,0.8987907927,179,STRAIGHT
2602,312.1282606,0.8662983958,169,STRAIGHT
2603,283.4044271,1.253995551,193,DESCENDING
2604,412.6465967,0.5796821136,194,STRAIGHT
2605,948.1655974,0.6777014194,115,STRAIGHT
2606,391.574985,0.8458765077,116,STRAIGHT
2607,271.1218221,0.955,125,STRAIGHT
2608,364.8637187,0.7509065117,161,STRAIGHT
2609,331.388594,1.867573634,155,STRAIGHT
2610,424.479831,0.7938321288,94,STRAIGHT
2611,261.7879635,0.5551611235,70,STRAIGHT
2612,284.537942,1.22719501,70,STRAIGHT
2613,476.1918078,1.070263389,137,STRAIGHT
2614,240.0809335,0.7635080667,133,STRAIGHT
2615,332.7515405,1.411878262,82,DESCENDING
2616,371.7814536,1.398722032,69,STRAIGHT
2617,185.4360065,0.2622143346,50,STRAIGHT
2618,226.4184115,0.5955438137,35,STRAIGHT
2619,204.0685506,1.032971685,31,STRAIGHT
2620,243.3419672,0.9517157432,34,STRAIGHT
2621,254.8591811,1.886830764,43,STRAIGHT
2622,478.7183441,0.4345694611,47,STRAIGHT
2623,293.2697203,1.314797481,55,STRAIGHT
2624,274.0024656,0.8325949298,123,STRAIGHT
2625,368.6717338,0.3488903635,190,STRAIGHT
2626,136.5269365,0.6669738589,138,DESCENDING
2627,482.1004942,3.31542043,94,STRAIGHT
2628,464.7626757,0.6652470249,88,STRAIGHT
2629,167.5794361,2.062099998,96,STRAIGHT
2630,391.1765399,1.588761937,129,STRAIGHT
2631,275.0058617,0.5206370431,121,STRAIGHT
2632,444.5560485,0.9468429442,56,DESCENDING
2633,504.2366289,0.7351595578,68,STRAIGHT
2634,226.8014083,1.82232749,109,STRAIGHT
2635,312.1586381,3.684249376,140,STRAIGHT
2636,162.8332472,0.5226469841,182,STRAIGHT
2637,100,0.5098003955,189,DESCENDING
2638,380.3752341,3.310571198,178,DESCENDING
2639,113,0.7439826167,146,STRAIGHT
2640,376.9314542,0.7529329876,157,STRAIGHT
2641,312.409987,1.868524651,158,STRAIGHT
2642,414.0445986,1.493289485,177,STRAIGHT
2643,342.3724118,0.9131703629,191,DESCENDING
2644,370.5343933,6.805326693,186,STRAIGHT
2645,497.7672262,1.686539113,163,DESCENDING
2646,723.006224,1.326733121,106,DESCENDING
2647,409.4434028,0.7258989713,140,DESCENDING
2648,30.94751249,0.8835643558,167,DESCENDING
2649,68,0.400301265,180,ASSENDING
2650,371.9739629,0.8522012255,151,STRAIGHT
2651,503.9510437,0.5656820971,121,STRAIGHT
2652,382.4391558,0.9092685222,163,DESCENDING
2653,363.6197591,0.4925503745,197,STRAIGHT
2654,366.2929326,0.803727962,178,STRAIGHT
2655,60,0.8305821003,143,STRAIGHT
2656,407.8150804,2.76359092,129,STRAIGHT
2657,786.4000254,1.568810802,130,STRAIGHT
2658,355.3741202,0.9882098026,134,STRAIGHT
2659,214.5206151,1.018149523,156,STRAIGHT
2660,56,0.9613601239,164,ASSENDING
2661,477.0565652,0.8499254026,169,DESCENDING
2662,343.0381568,1.11964292,168,STRAIGHT
2663,153.2100343,0.3651487146,113,STRAIGHT
2664,336.3976776,0.8532774257,36,STRAIGHT
2665,404.7312555,0.8541114806,31,STRAIGHT
2666,343.4732237,0.8142434529,33,STRAIGHT
2667,208.5644077,1.102190285,43,DESCENDING
2668,287.8098907,0.5230281341,81,STRAIGHT
2669,243.7724349,8.623857054,156,STRAIGHT
2670,352.4918784,0.7143382401,144,STRAIGHT
2671,176.0715347,0.9157900161,147,STRAIGHT
2672,454.8697431,0.5729367202,155,STRAIGHT
2673,358.762466,3.500881591,197,STRAIGHT
2674,307.8445492,0.7068601732,196,STRAIGHT
2675,255.2972078,1.038848923,152,STRAIGHT
2676,351.6958732,0.5964862239,125,STRAIGHT
2677,375.3555902,0.3337924045,119,STRAIGHT
2678,349.6093533,2.95204902,113,ASSENDING
2679,410.9574172,0.9180852122,88,STRAIGHT
2680,368.8933202,0.4279821171,83,STRAIGHT
2681,330.3841827,0.9768619247,131,STRAIGHT
2682,442.656241,0.7333849955,108,STRAIGHT
2683,100.754443,0.7081824253,157,DESCENDING
2684,517.0096727,0.955,178,STRAIGHT
2685,514.6338504,0.7650345554,199,STRAIGHT
2686,70.2686023,1.977036293,151,STRAIGHT
2687,393.3637528,1.011918457,130,STRAIGHT
2688,528.0852204,1.495213323,123,STRAIGHT
2689,388.8694504,1.743730778,140,STRAIGHT
2690,88.48660394,1.432612056,126,STRAIGHT
2691,358.7770997,1.608647183,85,STRAIGHT
2692,313.890488,3.175345874,63,STRAIGHT
2693,448.1598856,1.047999497,68,STRAIGHT
2694,391.6704335,0.6984431895,106,STRAIGHT
2695,245.975858,2.66635351,192,STRAIGHT
2696,395.6239849,0.8761282895,195,STRAIGHT
2697,149.9910723,0.5418668549,155,STRAIGHT
2698,506.3941929,0.4815649288,98,STRAIGHT
2699,385.1312583,1.978827823,65,STRAIGHT
2700,56.60421755,1.509871529,61,STRAIGHT
2701,182.1450563,0.955,49,STRAIGHT
2702,350.1873515,1.473497195,54,STRAIGHT
2703,241.8196527,1.16668515,52,STRAIGHT
2704,181.5752979,1.052427155,53,STRAIGHT
2705,397.0511813,0.4088884241,64,STRAIGHT
2706,293.14016,0.8610783752,86,STRAIGHT
2707,317.045633,0.6682261414,103,STRAIGHT
2708,130,1.585926389,158,ASSENDING
2709,302.315161,2.267562225,193,STRAIGHT
2710,430.2976883,0.5115182108,173,DESCENDING
2711,410.601258,0.9379237215,88,STRAIGHT
2712,85.97227854,0.9603307802,60,STRAIGHT
2713,412.0583745,0.5670728825,60,STRAIGHT
2714,459.5719676,1.747009661,80,DESCENDING
2715,308.5012156,4.82087791,92,DESCENDING
2716,405.0500893,0.3020740148,185,DESCENDING
2717,272.9245411,2.272145814,199,STRAIGHT
2718,489.2156988,0.43442286,143,STRAIGHT
2719,183.3175824,0.4289641759,138,DESCENDING
2720,462.1425503,1.531323771,127,STRAIGHT
2721,44.30277564,0.9057123758,103,STRAIGHT
2722,251.0784667,0.6044663978,90,STRAIGHT
2723,352.9494823,1.340848531,81,STRAIGHT
2724,246.7280365,0.7481939253,85,DESCENDING
2725,408.3815213,1.276372998,102,DESCENDING
2726,343.0943051,0.955,109,STRAIGHT
2727,346.898397,1.141376332,81,STRAIGHT
2728,454.0597723,0.7630196933,135,ASSENDING
2729,398.7348428,1.548290265,182,ASSENDING
2730,379.2143686,0.7663408893,128,STRAIGHT
2731,269.5592903,0.6003805945,105,DESCENDING
2732,396.8145229,0.8708640365,175,STRAIGHT
2733,452.1360056,1.05503297,178,STRAIGHT
2734,104.995238,1.78197029,189,DESCENDING
2735,296.5832995,1.31754719,166,STRAIGHT
2736,248.5032014,0.7602239259,106,STRAIGHT
2737,508.2592638,0.8206727039,118,STRAIGHT
2738,427.4915301,1.004722582,94,STRAIGHT
2739,345.4474935,0.6972375837,64,STRAIGHT
2740,315.8967115,1.036268023,60,STRAIGHT
2741,505.6809487,1.801621829,39,STRAIGHT
2742,321.9847607,2.339833773,33,STRAIGHT
2743,263.8399421,0.3123806839,41,STRAIGHT
2744,331.618594,1.367588436,82,STRAIGHT
2745,294.3631727,1.928434469,159,STRAIGHT
2746,477.7907055,5.10051123,184,STRAIGHT
2747,541.5911121,0.5942675136,132,STRAIGHT
2748,325.0086182,0.4326219586,117,STRAIGHT
2749,290.2622051,1.338336787,192,STRAIGHT
2750,439.5270009,0.4220206348,146,ASSENDING
2751,365.7560545,1.224810667,169,STRAIGHT
2752,163.9029866,0.7214071525,189,STRAIGHT
2753,389.8441431,1.200828048,171,STRAIGHT
2754,417.9390738,0.7530436227,103,STRAIGHT
2755,450.8285464,6.446797134,140,STRAIGHT
2756,386.9211223,0.6946421587,179,STRAIGHT
2757,325.6374464,1.915975743,142,STRAIGHT
2758,245.6460523,0.6879237288,127,STRAIGHT
2759,269.5697944,0.6694192265,118,STRAIGHT
2760,715.7073447,1.698657972,114,STRAIGHT
2761,339.9669991,4.061905899,110,STRAIGHT
2762,392.7064285,1.50235165,95,STRAIGHT
2763,351.7779592,0.4707310427,92,STRAIGHT
2764,134.5555104,0.7678979352,120,STRAIGHT
2765,496.8482424,1.349527479,125,STRAIGHT
2766,443.9861278,0.7565808757,98,STRAIGHT
2767,277.2767225,0.9798405471,103,STRAIGHT
2768,350.3025136,0.5755992646,170,STRAIGHT
2769,310.7658471,0.8592628811,194,STRAIGHT
2770,285.7930016,3.41336213,197,STRAIGHT
2771,473.9280647,1.180919837,170,STRAIGHT
2772,317.2697203,1.068347424,196,STRAIGHT
2773,360.3800153,0.9267769634,186,STRAIGHT
2774,49,1.20598967,159,STRAIGHT
2775,348.4753539,1.235592629,149,STRAIGHT
2776,217.1716185,0.9376789731,101,STRAIGHT
2777,405.5661482,1.378434596,85,STRAIGHT
2778,121.2431457,1.529725345,74,STRAIGHT
2779,830.822484,3.401573882,54,STRAIGHT
2780,387.9513821,1.316732341,51,STRAIGHT
2781,190.6453659,0.9477592712,44,STRAIGHT
2782,486.2303981,0.7556662806,62,STRAIGHT
2783,92.07473757,0.5353314185,148,STRAIGHT
2784,488.2330163,1.101814246,186,STRAIGHT
2785,217.8312825,0.6398890541,153,ASSENDING
2786,226.777992,0.8300169623,137,STRAIGHT
2787,126.3255402,0.7479344404,122,DESCENDING
2788,402.7667852,1.288868759,115,ASSENDING
2789,208.7038921,2.441099666,101,STRAIGHT
2790,340.73498,1.38642159,111,STRAIGHT
2791,122.7884359,1.487999084,77,STRAIGHT
2792,255.3024718,1.804476547,68,DESCENDING
2793,158.4851187,0.5086321336,57,DESCENDING
2794,391.2612057,0.4016710058,58,STRAIGHT
2795,417.5658795,0.572507395,59,STRAIGHT
2796,69,0.7381166412,55,STRAIGHT
2797,415.9060051,0.5602620635,106,STRAIGHT
2798,385.9146,0.5505265161,191,STRAIGHT
2799,412.8751097,2.80309333,142,STRAIGHT
2800,305.36807,1.136015961,95,STRAIGHT
2801,321.6142725,0.8422188296,85,STRAIGHT
2802,329.8274288,1.297662535,84,STRAIGHT
2803,202.2374842,1.29930717,66,STRAIGHT
2804,798.1125827,0.5643383395,72,STRAIGHT
2805,179.9277971,0.7366369811,137,STRAIGHT
2806,441.8830921,0.7474760541,183,STRAIGHT
2807,538.3311668,0.4135090024,120,STRAIGHT
2808,248.7373748,0.5734086295,93,STRAIGHT
2809,497.6660262,0.2632267666,85,DESCENDING
2810,319.9538855,0.4287141999,91,STRAIGHT
2811,170.9367726,2.266401948,77,STRAIGHT
2812,433.6418229,1.499734793,135,STRAIGHT
2813,151.6697856,2.479392386,179,STRAIGHT
2814,83,2.262866923,118,STRAIGHT
2815,337.4710819,0.4128490694,97,STRAIGHT
2816,48.34077085,0.773949895,71,STRAIGHT
2817,250.9367812,0.8831509931,61,STRAIGHT
2818,288.5153696,0.6007125699,85,STRAIGHT
2819,199.2054929,0.6517653806,132,STRAIGHT
2820,48.29846045,0.9705617759,124,STRAIGHT
2821,453.0343985,1.861296088,75,STRAIGHT
2822,212.2593416,1.298874268,70,DESCENDING
2823,325.1361403,0.5424314197,74,STRAIGHT
2824,415.8060638,0.387347148,125,STRAIGHT
2825,410.1755638,1.270378018,196,STRAIGHT
2826,372.4258315,0.9676719133,108,DESCENDING
2827,364.4795043,0.4868882956,87,STRAIGHT
2828,154.0864714,1.137712446,78,DESCENDING
2829,226.1700406,0.7351961204,89,ASSENDING
2830,389.3104848,0.7987178339,163,STRAIGHT
2831,381.3925749,0.8985716964,176,STRAIGHT
2832,841.6079848,1.870632455,129,STRAIGHT
2833,87,2.216410687,111,STRAIGHT
